local	hash	isohash	family	result	track	clauses	variables	bytes	cls1	cls2	cls3	cls4	cls5	cls6	cls7	cls8	cls9	cls10p	horn	invhorn	positive	negative
/nfs/share/instances/gbd/cnf/00d41fe5805aef9e2e3b63e1d9497edf-UNSAT_MS_opt_termes_p15.pddl_139.cnf.xz	00d41fe5805aef9e2e3b63e1d9497edf	19ec4ae0785061b74a5a0afb01fc545b	planning	unknown	planning_2020	1690192	116422	27751134	91	1668139	278	3058	3058	5004	278	5560	278	4448	1668230	953353	23	736907
/nfs/share/instances/gbd/cnf/00d46b1518fddf95bc8ba424e1b5b77d-43-103175.cnf.xz	00d46b1518fddf95bc8ba424e1b5b77d	a1dc58b83217220c28341ad72b0e3adc	station-repacking	unknown	None	477994	23671	7297070	3	476898	1	1	4	2	0	8	2	1075	476901	1096	1096	476898
/nfs/share/instances/gbd/cnf/00d5f0932042a96518b03e6fd2feaf48-56-115042.cnf.xz	00d5f0932042a96518b03e6fd2feaf48	42341b8aa4f6b19dd940332876db37ea	station-repacking	unknown	None	646819	27734	9931131	3	645528	1	1	4	2	0	9	3	1268	645531	1291	1291	645528
/nfs/share/instances/gbd/cnf/00d74259dcca2176f1cd561f52bc0326-unif-k6-r43.37-v210-c9108-S5835296729793976499.cnf.xz	00d74259dcca2176f1cd561f52bc0326	018bf9b9f44b687473a6c8619ed01a0a	uniform-random	unknown	random_2014	9108	210	235273	0	0	0	0	0	9108	0	0	0	0	989	975	142	131
/nfs/share/instances/gbd/cnf/00df199d465391a52fc37b87f81a957f-x9-02052.sat.sanitized.cnf.xz	00df199d465391a52fc37b87f81a957f	83edf5c9db2b40e6234cd41c23398b7e	hamiltonian	unknown	submissions_2024	900	100	9337	0	820	0	20	40	20	0	0	0	0	820	80	80	820
/nfs/share/instances/gbd/cnf/00e010712b854966aa56caf9c9dc4696-58-122927.cnf.xz	00e010712b854966aa56caf9c9dc4696	03bf2cec1365befee64db090b55e5c1c	station-repacking	unknown	None	664974	28356	10231025	3	663656	1	1	3	2	0	9	4	1295	663659	1318	1318	663656
/nfs/share/instances/gbd/cnf/00e1e5a05ed04bcb437bd7fc57a88b7f-unif-k5-r21.3-v100-c2130-S1225022879-08.UNSAT.shuffled.cnf.xz	00e1e5a05ed04bcb437bd7fc57a88b7f	c7469e03c5c0b41ce9587e8a4f2cf998	uniform-random	unsat	random_2007	2130	100	40408	0	0	0	0	2130	0	0	0	0	0	385	392	67	68
/nfs/share/instances/gbd/cnf/00e289099ea9bcef6a056a8c8ba8a3c0-ndist.b.21497.cnf.xz	00e289099ea9bcef6a056a8c8ba8a3c0	5b42e642bcfcf38ae7330cd2b8f7bdbd	bitvector	sat	anni_2022	386932	279453	7223674	1	257954	128977	0	0	0	0	0	0	0	279450	193469	64488	171968
/nfs/share/instances/gbd/cnf/00e32767bee1894beb0b71867f279d36-48-136923.cnf.xz	00e32767bee1894beb0b71867f279d36	7be8849a6dd0d5ecf129ff7de147769d	station-repacking	unknown	None	1135889	37961	17624244	3	1134125	2	1	5	3	0	10	5	1735	1134128	1764	1764	1134125
/nfs/share/instances/gbd/cnf/00e45ab8a1baf16155af6e59c3df5dbb-x9-11092.sat.sanitized.cnf.xz	00e45ab8a1baf16155af6e59c3df5dbb	fbd9767b87568fb21925ce9cdc75ef29	hamiltonian	unknown	submissions_2024	4950	550	61494	0	4510	0	110	220	110	0	0	0	0	4510	440	440	4510
/nfs/share/instances/gbd/cnf/00e5aac4701e62ae50c9f1504057fce8-bench_10701.smt2.cnf.xz	00e5aac4701e62ae50c9f1504057fce8	59892222332be61cacd06e08943bd5ac	agile	unknown	agile_2016	9720	2816	148223	8	3630	5698	384	0	0	0	0	0	0	5628	5598	2980	749
/nfs/share/instances/gbd/cnf/00e974264f8f9048b68c983f36643115-47-108545.cnf.xz	00e974264f8f9048b68c983f36643115	6992f2cb21e2b75e7bf6742389baa01d	station-repacking	unknown	None	565820	26093	8672884	3	564612	1	1	4	2	0	8	2	1187	564615	1208	1208	564612
/nfs/share/instances/gbd/cnf/00ec2992d59f85705eb8e1f4f1e01b3d-sgen4-sat-280-8.cnf.xz	00ec2992d59f85705eb8e1f4f1e01b3d	d0e5d8d44a8534076afaec8a6d0f6960	sgen	sat	anni_2022	672	280	8240	0	560	0	0	112	0	0	0	0	0	444	437	142	145
/nfs/share/instances/gbd/cnf/00ecd19c442956ff9a22584fd9bf439e-unif-k3-r4.267-v5200-c22188-S8832663068472759902.cnf.xz	00ecd19c442956ff9a22584fd9bf439e	08820662453c916fb282278a763e244c	uniform-random	unknown	random_2014	22188	5200	396361	0	0	22188	0	0	0	0	0	0	0	11060	11128	2720	2787
/nfs/share/instances/gbd/cnf/00ee79ac35e86f955a633d339777cfd5-bench_1794.smt2.cnf.xz	00ee79ac35e86f955a633d339777cfd5	7aa35da81a8fe8e59130034ec554590c	agile	sat	agile_2016	100993	28854	1834711	490	32422	65180	2813	0	0	81	4	0	3	55110	61929	24491	9814
/nfs/share/instances/gbd/cnf/00f122e0bb11a9bf197002715699e204-edn_20259_14.cnf_0.55000000.unsat.cnf.xz	00f122e0bb11a9bf197002715699e204	fc5cf9840e021a2930dc965e71a509de	hardware-verification	unsat	None	3573604	1219903	69354035	1780	2421077	1150747	0	0	0	0	0	0	0	2086154	2590068	1297713	340202
/nfs/share/instances/gbd/cnf/00f2eb377986e7decbc863931680a3b2-rand_net70-40-10.shuffled.cnf.xz	00f2eb377986e7decbc863931680a3b2	58ea2da369f461984afb6767e0e5da33	miter	unsat	anni_2022	16661	5600	240719	0	10920	5740	0	0	0	0	0	0	1	11064	11104	3459	3375
/nfs/share/instances/gbd/cnf/00f4aca773e5675f35263dcd46b15bde-vmpc_28.shuffled-as.sat05-1957.cnf.xz	00f4aca773e5675f35263dcd46b15bde	755e0e8a5bdf16181846015a7838e346	cryptography	sat	anni_2022	108080	784	1449217	0	42420	65604	0	0	0	0	0	0	56	63802	65245	19386	18369
/nfs/share/instances/gbd/cnf/00f88a15e12e7b364077c33125a35547-fla-350-6.cnf.xz	00f88a15e12e7b364077c33125a35547	6cd70b28d01f6e8cb50bd63e2aa97fe2	random-planted-solution	sat	random_2016	1543	350	22549	0	0	1543	0	0	0	0	0	0	0	779	764	173	220
/nfs/share/instances/gbd/cnf/00f969737ba4338bd233cd3ed249bd55-3col20_5_6.shuffled.cnf.xz	00f969737ba4338bd233cd3ed249bd55	64e930a465e08fb6bc8a6a49b64c7e7f	coloring	unsat	anni_2022	176	40	2438	6	20	0	150	0	0	0	0	0	0	70	65	18	14
/nfs/share/instances/gbd/cnf/00fefbd32304db604a87910d187e8365-rsdecoder-problem.dimacs_37.filtered.cnf.xz	00fefbd32304db604a87910d187e8365	9eee8e6a47e5f25345b106791236d619	design-debugging	unsat	mus_2011	4909231	1513539	108077261	18321	2047830	2840768	2312	0	0	0	0	0	0	3283351	3532367	79105	283840
/nfs/share/instances/gbd/cnf/0101d013a916d903e8e618d7db1edbb3-phnf-size10-exclusive-equilarge_l3.used-as.sat04-895.sat05-4189.reshuffled-07.cnf.xz	0101d013a916d903e8e618d7db1edbb3	d28afa3a5878b8932a4b1e3674d8b1f3	phnf	unknown	anni_2022	2248381	16489	30782824	0	2246354	0	4	8	0	0	1845	27	143	1690226	1679178	556205	567258
/nfs/share/instances/gbd/cnf/01077fa04638a98befd66bff16f4accd-41-126739.cnf.xz	01077fa04638a98befd66bff16f4accd	02ac060e48c043aec868261c0698d802	station-repacking	unknown	None	819373	31609	12653105	3	817901	1	1	5	2	0	8	6	1446	817904	1472	1472	817901
/nfs/share/instances/gbd/cnf/01079ada0aa5a4f3bf4bb131b807eb38-53-105823.cnf.xz	01079ada0aa5a4f3bf4bb131b807eb38	2e81f363188ec9367880c617b8456f26	station-repacking	unknown	None	541922	25465	8302632	3	540746	1	1	3	2	0	8	2	1156	540749	1176	1176	540746
/nfs/share/instances/gbd/cnf/0107da33f8475f96dcaa3bd57e3cfb0f-45-131201.cnf.xz	0107da33f8475f96dcaa3bd57e3cfb0f	8b7deecf61bf9b3e5feef0e08da94ce7	station-repacking	unknown	None	961853	34564	14888720	3	960245	1	1	4	3	0	9	5	1582	960248	1608	1608	960245
/nfs/share/instances/gbd/cnf/0107f34364dfff8ab062193b2c71b4de-sp4-33-bin-nons-flat-noid.cnf.xz	0107f34364dfff8ab062193b2c71b4de	2bd0081d71b36b56448d72653dff77a0	minimal-superpermutation	unsat	anni_2022	5793	786	62659	8	5760	0	0	0	0	0	0	0	25	5768	2912	28	2884
/nfs/share/instances/gbd/cnf/01092687660de604975b7e75932607b7-fdmus_b17_434.cnf.xz	01092687660de604975b7e75932607b7	db3672e4bc91091221eeaabd8e8d4fb7	fdmus	unsat	None	9616	3537	135080	6	6670	2940	0	0	0	0	0	0	0	8104	6034	646	2153
/nfs/share/instances/gbd/cnf/010a035bfd273b17438896d04f47b4be-narai-vpn-10s.cnf.xz	010a035bfd273b17438896d04f47b4be	dd5f8858e75c4c27ade5dd5dbe7fdc3e	alloy-vpn-models	unsat	None	8901946	2270930	195186073	1	6786479	1496293	14719	555520	12	6	5	0	48911	5901104	5997259	1986577	1819310
/nfs/share/instances/gbd/cnf/010c2e0ca6399116d206100ca14aa880-x9-12073.sat.sanitized.cnf.xz	010c2e0ca6399116d206100ca14aa880	a608e439ee87822f7ad83d96f8b94e52	hamiltonian	unknown	submissions_2024	5396	600	67315	0	4916	0	116	248	116	0	0	0	0	4916	480	480	4916
/nfs/share/instances/gbd/cnf/010c9d7a6e9e6cac63f110915d9dd56e-3col60_5_9.shuffled.cnf.xz	010c9d7a6e9e6cac63f110915d9dd56e	4034d18a0965b0d9f9eeba6b354329fc	coloring	unsat	anni_2022	516	120	7913	6	60	0	450	0	0	0	0	0	0	182	188	45	49
/nfs/share/instances/gbd/cnf/010eb724ccc815100d40bcc948f9c598-gencnf-k9-r357-v46-c16422-01-S647636672.shuffled-as.sat03-1808.cnf.xz	010eb724ccc815100d40bcc948f9c598	e27d2a67b49efd00ba5d711e86016782	uniform-random	unknown	random_2003	16422	46	514864	0	0	0	0	0	0	0	0	16422	0	317	321	24	44
/nfs/share/instances/gbd/cnf/01135f7a79d555bd0406f00fac22cbe2-SC21_Timetable_C_140_E_29_Cl_10_S_15.cnf.xz	01135f7a79d555bd0406f00fac22cbe2	2fadfdc4118ac6901c10d1e637fa8779	scheduling	unknown	anni_2022	410298	88839	7821028	754	114980	287943	5760	9	0	0	140	0	712	394325	83022	420	54528
/nfs/share/instances/gbd/cnf/01136f74588604a67b5e5950a2525129-50-118842.cnf.xz	01136f74588604a67b5e5950a2525129	ee6fe11a0cacd1a36f502627264d9253	station-repacking	unknown	None	691126	28983	10635911	3	689779	1	1	4	3	0	8	3	1324	689782	1347	1347	689779
/nfs/share/instances/gbd/cnf/0113bc2aba73927ba3828baab15fb8c6-45-113925.cnf.xz	0113bc2aba73927ba3828baab15fb8c6	b32d28413da132b1041bd3ed404b330e	station-repacking	unknown	None	640352	27760	9837015	3	639063	1	1	3	2	0	9	3	1267	639066	1289	1289	639063
/nfs/share/instances/gbd/cnf/0114ad337fee86dfb02871d8a971b130-44-136586.cnf.xz	0114ad337fee86dfb02871d8a971b130	7a7da9849869efd12640155936b57882	station-repacking	unknown	None	1126315	37860	17480437	3	1124556	1	1	6	3	0	9	4	1732	1124559	1759	1759	1124556
/nfs/share/instances/gbd/cnf/0119a8fe54c110d927344cd950a43671-48-136458.cnf.xz	0119a8fe54c110d927344cd950a43671	e56ca52f23a0d21a17394e41b87ce5ca	station-repacking	unknown	None	1065196	36640	16512768	3	1063492	2	1	4	3	0	10	4	1677	1063495	1704	1704	1063492
/nfs/share/instances/gbd/cnf/01209700b6b45ca5fda7fbcb17765db1-slp-synthesis-aes-top27.cnf.xz	01209700b6b45ca5fda7fbcb17765db1	538ae4183d432caff70953db218c8e72	cryptography	sat	anni_2022	263586	82745	4567241	1	159797	102115	377	25	24	23	22	940	262	219587	200145	4311	7469
/nfs/share/instances/gbd/cnf/0121f7a2adac25bb3f01fb841fdce55f-unif-c3150-v700-s1612398163.cnf.xz	0121f7a2adac25bb3f01fb841fdce55f	6e6fab621ff683ca2b0f6e831cfa128c	uniform-random	unknown	random_2002	3150	700	47301	0	0	3150	0	0	0	0	0	0	0	1592	1558	400	385
/nfs/share/instances/gbd/cnf/01225987412b6f8423cc68be93385f6e-eqspwtrc16bparrc16.cnf.xz	01225987412b6f8423cc68be93385f6e	182ce58e42831885a7ebda1b64a0821b	hardware-verification	unknown	anni_2022	17011	5702	242523	1	11340	5670	0	0	0	0	0	0	0	12352	8888	2531	7078
/nfs/share/instances/gbd/cnf/01243b47967a3d012ea22e993355c833-f8bidw.cnf.xz	01243b47967a3d012ea22e993355c833	37e3d3cbef9d5d6d44a152380a836ed2	hardware-verification	unsat	anni_2022	1264597	424604	23665927	1	843064	421532	0	0	0	0	0	0	0	1015040	901249	63440	191114
/nfs/share/instances/gbd/cnf/012a40c3c94a3f1701efa5e73611529c-unif-c3500-v700-s994205410.cnf.xz	012a40c3c94a3f1701efa5e73611529c	8d28e74ebfc10528e01f1c9cc8c15ce5	uniform-random	unknown	random_2002	3500	700	52503	0	0	3500	0	0	0	0	0	0	0	1670	1830	459	413
/nfs/share/instances/gbd/cnf/012e56e8b23c29cb222b64bdeb523409-fdmus_b22_630.cnf.xz	012e56e8b23c29cb222b64bdeb523409	a76739427e6c23878d91882cfa6940be	fdmus	unsat	None	11590	4260	164113	6	8038	3546	0	0	0	0	0	0	0	8854	6658	1390	4121
/nfs/share/instances/gbd/cnf/01363e6edd7b668dcd8706534c4e1f4f-48-132354.cnf.xz	01363e6edd7b668dcd8706534c4e1f4f	7ed90fd33f2497a523d0aa3b9c610734	station-repacking	unknown	None	812842	31671	12550324	3	811364	1	1	3	2	0	10	4	1454	811367	1478	1478	811364
/nfs/share/instances/gbd/cnf/0136adb99bdca756b28f8aca2bf8a1b3-bench_10094.smt2.cnf.xz	0136adb99bdca756b28f8aca2bf8a1b3	e3f46f90b4e11a83c66c73faa85de23f	agile	unknown	agile_2016	20234	5800	321271	0	7660	11673	897	0	0	0	4	0	0	11279	11775	6381	1758
/nfs/share/instances/gbd/cnf/013a51ccada51812061ed2d6504e23a5-gensys-icl003.shuffled-as.sat05-3824.cnf.xz	013a51ccada51812061ed2d6504e23a5	beaea51d281d28def0df9d100039094c	quasigroup-completion	unsat	anni_2022	16002	2407	596591	42	434	2212	301	448	5635	952	1323	1176	3479	2121	2695	638	419
/nfs/share/instances/gbd/cnf/013eb6c4963e5a4724c4b34599f0bb64-58-128914.cnf.xz	013eb6c4963e5a4724c4b34599f0bb64	176bc09be3ae42707ab2cc1c0da33c97	station-repacking	unknown	None	760291	30525	11734458	3	758867	1	1	3	2	0	9	4	1401	758870	1424	1424	758867
/nfs/share/instances/gbd/cnf/013ed5a359706d5bc4ce7e2dac38bad8-45-118599.cnf.xz	013ed5a359706d5bc4ce7e2dac38bad8	55b8aefcdc30afdaa2ec7dd7f60a8fa2	station-repacking	unknown	None	710265	29461	10940432	3	708893	1	1	3	2	0	9	3	1350	708896	1372	1372	708893
/nfs/share/instances/gbd/cnf/0141b82b3d2a411d8c2168119e2d7452-rope_0012.shuffled.cnf.xz	0141b82b3d2a411d8c2168119e2d7452	31e650a27636d3719a15309982098297	coloring	unsat	anni_2022	1008	432	11202	0	864	144	0	0	0	0	0	0	0	730	708	224	248
/nfs/share/instances/gbd/cnf/014a36afe8dfc0c7cd6098f66fb8756a-unif-k7-r85-v240-c20400-S787287513-16.cnf.xz	014a36afe8dfc0c7cd6098f66fb8756a	e12cfa3649b556cb6bc7dc82d56d246d	uniform-random	unknown	random_2007	20400	240	617014	0	0	0	0	0	0	20400	0	0	0	1270	1302	174	162
/nfs/share/instances/gbd/cnf/014eb73b695be1a41c61e15ca919f0f8-53-132450.cnf.xz	014eb73b695be1a41c61e15ca919f0f8	61f0fc381d9940287208dcf1bc4c27aa	station-repacking	unknown	None	886372	32972	13702781	3	884837	1	1	5	2	0	9	5	1509	884840	1535	1535	884837
/nfs/share/instances/gbd/cnf/0151782431fa0ec1f855523721c52682-58-122783.cnf.xz	0151782431fa0ec1f855523721c52682	30a2168e1a52d7a797de64efdd1dfc0a	station-repacking	unknown	None	665541	28359	10239392	3	664223	1	1	3	2	0	9	4	1295	664226	1318	1318	664223
/nfs/share/instances/gbd/cnf/0151bedac526ee195bc52e4134cd80e7-ssAES_4-4-8_round_8-10_faultAt_8_fault_injections_2_seed_1579630418.cnf.xz	0151bedac526ee195bc52e4134cd80e7	4d1f1aa702b578570dfed05afa42f82e	cryptography	sat	anni_2022	313805	95814	5426412	625	205109	89737	13645	4687	0	0	2	0	0	217242	197203	60755	73782
/nfs/share/instances/gbd/cnf/0151ced92d88d7b46424ccf1d26d7716-48-132658.cnf.xz	0151ced92d88d7b46424ccf1d26d7716	65ca551d2bb63f7150e41bbddbea65d1	station-repacking	unknown	None	841934	32252	13009135	3	840430	1	1	3	2	0	10	4	1480	840433	1504	1504	840430
/nfs/share/instances/gbd/cnf/0152ba35c2942027426ebe4a074f5fdf-58-123284.cnf.xz	0152ba35c2942027426ebe4a074f5fdf	dc44e8e82d444c96d9f9aebbc3965a3d	station-repacking	unknown	None	671636	28511	10336216	3	670310	1	1	3	2	0	9	4	1303	670313	1326	1326	670310
/nfs/share/instances/gbd/cnf/0152d286cde406747d179c36a95c2fdc-shift1add.10000.cnf.xz	0152d286cde406747d179c36a95c2fdc	7b384790f4ebf824b8a70c2c25972fd0	bitvector	unsat	anni_2022	389981	219991	7015200	1	259988	129992	0	0	0	0	0	0	0	279989	209989	49999	159992
/nfs/share/instances/gbd/cnf/0154182ac2508df34a7bf7120a368e70-47-132161.cnf.xz	0154182ac2508df34a7bf7120a368e70	2620111e7b03b023e1a1d5eed916adbf	station-repacking	unknown	None	791029	31094	12210110	3	789577	1	1	5	3	0	10	4	1425	789580	1452	1452	789577
/nfs/share/instances/gbd/cnf/015a78f0b46546a98970be8f3101443c-unif-k4-r9.121-v8800-c80265-S8877237995837260201.cnf.xz	015a78f0b46546a98970be8f3101443c	5a5f8c506d17f2fd89d9cfa4825a9a35	uniform-random	sat	portfolio_2012	80265	8800	1885597	0	0	0	80265	0	0	0	0	0	0	25111	25178	5036	5044
/nfs/share/instances/gbd/cnf/015a8c86d53869abb26f9dbe4a5f1e54-unif-k7-r87.232-v120-c10468-S8772423351461556100.cnf.xz	015a8c86d53869abb26f9dbe4a5f1e54	296bbfba5e197f8f67485a2cc138c78b	uniform-random	unknown	random_2012	10468	120	282548	0	0	0	0	0	0	10468	0	0	0	641	701	83	97
/nfs/share/instances/gbd/cnf/01653db16d6cedc27f5314d680efc055-fla-komb-220-5.cnf.xz	01653db16d6cedc27f5314d680efc055	44923333d2551e41aa5647a5408d797c	random-planted-solution	sat	random_2018	1145	220	15941	0	0	1145	0	0	0	0	0	0	0	524	621	156	149
/nfs/share/instances/gbd/cnf/01657386753a1369dd286a3fee9062e4-SGI_30_70_28_60_1-log.shuffled-as.sat03-176.cnf.xz	01657386753a1369dd286a3fee9062e4	9214287c8ef560033654e5f57482a4fd	subgraph-isomorphism	unsat	anni_2022	69060	140	2698174	0	0	0	0	56	0	0	0	0	69004	799	665	65	71
/nfs/share/instances/gbd/cnf/01665130994f549bc94ea4b1e91111cd-45-127683.cnf.xz	01665130994f549bc94ea4b1e91111cd	71caee81a9d312286fc1df570e88dc0a	station-repacking	unknown	None	868628	32603	13421011	3	867108	1	1	4	2	0	10	4	1495	867111	1520	1520	867108
/nfs/share/instances/gbd/cnf/0167ead7da1e981805564ca981f64bea-aim-200-6_0-yes1-4.cnf.mis-135.debugged.cnf.xz	0167ead7da1e981805564ca981f64bea	862a6c8dbaf820705052d041b91a5a40	unknown	unknown	anni_2022	54607	27065	888536	134	27941	26532	0	0	0	0	0	0	0	53794	27876	813	333
/nfs/share/instances/gbd/cnf/016ad2dcc5ac2bb3eb555f2a8a6e412b-TableModel_output_5_3_7.bul_.dimacs.cnf.xz	016ad2dcc5ac2bb3eb555f2a8a6e412b	0eb14b3527c7e0c5d2c77ff9c0f1e9e9	social-golfer	sat	submissions_2023	20265	2835	303329	0	15855	3675	525	0	0	0	0	0	210	19530	2310	210	14280
/nfs/share/instances/gbd/cnf/016c52d4105ea384ade3644ab71415c4-x9-03042.sat.sanitized.cnf.xz	016c52d4105ea384ade3644ab71415c4	64891287eb950fa926e57ab9fbc30547	hamiltonian	unknown	submissions_2024	1347	150	15093	0	1227	0	27	66	27	0	0	0	0	1227	120	120	1227
/nfs/share/instances/gbd/cnf/016fa607917cff1ece5bd5c624a49491-bench_7620.smt2.cnf.xz	016fa607917cff1ece5bd5c624a49491	ce58a4b422151ff5a8e63a43f0f7c1cd	agile	unsat	agile_2016	18462	5333	286688	56	7430	10236	730	0	0	1	9	0	0	9556	12097	5205	2014
/nfs/share/instances/gbd/cnf/0174593b6652936010405e3f4b6799c1-58-115687.cnf.xz	0174593b6652936010405e3f4b6799c1	5278a789fee1b7f34be588e08877e4a5	station-repacking	unknown	None	604703	26904	9282041	3	603453	1	1	3	2	0	9	4	1227	603456	1250	1250	603453
/nfs/share/instances/gbd/cnf/0176764afff2ea9f16a90fec9a516ed2-newpol31-4.cnf.xz	0176764afff2ea9f16a90fec9a516ed2	2a5b4cefb2d246a685830ea88f3ca595	polynomial-multiplication	unsat	None	9369779	2864565	183897324	2048	6503423	2864119	3	3	3	3	3	3	171	8199926	7412672	1213	263679
/nfs/share/instances/gbd/cnf/0177419016ca9d3abad0c15998bdf72f-58-113941.cnf.xz	0177419016ca9d3abad0c15998bdf72f	5e7aa888c717a728045c1b92d99b4e2c	station-repacking	unknown	None	581430	26326	8919664	3	580209	1	1	3	2	0	9	3	1199	580212	1221	1221	580209
/nfs/share/instances/gbd/cnf/01796eb1fc5b82e2d36e60dacb631250-59-118978.cnf.xz	01796eb1fc5b82e2d36e60dacb631250	c4422e976555f0c9d09b790984c97257	station-repacking	unknown	None	643848	27967	9898100	3	642547	1	1	5	2	0	9	2	1278	642550	1301	1301	642547
/nfs/share/instances/gbd/cnf/017ba03ed108f492c9293c7c95e5cae9-multiplier_14bits__miter_14.cnf.xz	017ba03ed108f492c9293c7c95e5cae9	26abc879bcffc5d1615ce8d9ca98a71b	miter	unknown	main_2023	13018	4376	186103	2	8696	4320	0	0	0	0	0	0	0	9583	6921	1778	5213
/nfs/share/instances/gbd/cnf/017bba0f995e6d9921253e5a59521435-9symml_gr_2pin_w6.shuffled.cnf.xz	017bba0f995e6d9921253e5a59521435	cffc82b571dd2acddcaaaa8f9c6f39a4	fpga-routing	sat	anni_2022	36994	2604	1111795	0	4522	0	0	0	32472	0	0	0	0	6871	6949	1614	1615
/nfs/share/instances/gbd/cnf/017d217fc0568c83c47f2c35bb685481-47-123642.cnf.xz	017d217fc0568c83c47f2c35bb685481	1c29b7190a5ddff5da1cbc43eb48ddae	station-repacking	unknown	None	726493	29718	11195764	3	725109	1	1	4	3	0	9	4	1359	725112	1384	1384	725109
/nfs/share/instances/gbd/cnf/017fe0fa773f3213acb3fc70d12a0d5f-bench_16162.smt2.cnf.xz	017fe0fa773f3213acb3fc70d12a0d5f	f27fa1ea6512ecad77adc59918c6df56	agile	unsat	agile_2017	255091	72403	4700299	80	102217	141177	11589	0	0	2	13	0	13	147779	149903	80102	18399
/nfs/share/instances/gbd/cnf/01813075a2ddb68ae1fc655ca003437e-sha256__zeroOut_12__freeIn_16__seed_1.cnf.xz	01813075a2ddb68ae1fc655ca003437e	78d905945e2d26be77045f66fe6eff2b	cryptography	sat	crypto_2021	618749	37633	23246900	2813	656	55024	120048	64368	60000	225600	90240	0	0	150221	140485	1346	8227
/nfs/share/instances/gbd/cnf/01843a0195183ca14246a88bf7bad482-smulo016.cnf.xz	01843a0195183ca14246a88bf7bad482	e3816fdaa929f5e8036ae0a62bec1bfe	bitvector	unsat	anni_2022	8738	2945	121311	2	5824	2912	0	0	0	0	0	0	0	6546	4319	1508	3700
/nfs/share/instances/gbd/cnf/0184fc46a3e15163bf4f114a2689fe5c-hyp_cec_multi_7.cnf.xz	0184fc46a3e15163bf4f114a2689fe5c	6af6b14a52c13f977295958f3ecbe087	circuit-equialence-checking	unknown	submissions_2022	757035	167234	17506794	2	156073	448104	137282	15574	0	0	0	0	0	374607	494588	1	63612
/nfs/share/instances/gbd/cnf/018b45eea6e1db3dc076ce5650c1b33a-54-123602.cnf.xz	018b45eea6e1db3dc076ce5650c1b33a	8d09721d41450bfd68d63ed1a9e9ff71	station-repacking	unknown	None	653481	28071	10050434	3	652176	1	1	3	2	0	9	4	1282	652179	1305	1305	652176
/nfs/share/instances/gbd/cnf/018baa8023b064875f9459bb4b164239-46-138524.cnf.xz	018baa8023b064875f9459bb4b164239	febf50fd1e83a584e7fed63a6eded6fb	station-repacking	unknown	None	892915	33038	13808708	3	891375	1	1	5	2	0	9	5	1514	891378	1540	1540	891375
/nfs/share/instances/gbd/cnf/018e0d55855905e9914c4c1af52eea55-fla-komb-520-3.cnf.xz	018e0d55855905e9914c4c1af52eea55	c6c7df7c2c5cfd818c172da8ba46acf3	random-planted-solution	sat	random_2017	2707	520	40159	0	0	2707	0	0	0	0	0	0	0	1319	1388	338	319
/nfs/share/instances/gbd/cnf/019044d2c20a2f868da3325a8392ae49-59-135472.cnf.xz	019044d2c20a2f868da3325a8392ae49	3299ee38c5005e8395c7fe050247f977	station-repacking	unknown	None	1080176	36890	16753204	3	1078460	1	1	6	3	0	9	4	1689	1078463	1716	1716	1078460
/nfs/share/instances/gbd/cnf/0191a0bf3412ed407ba669f8d69081ee-mrpp_6x6#18_20.cnf.xz	0191a0bf3412ed407ba669f8d69081ee	88513f91fafb488773e76f74778f7fee	planning	sat	anni_2022	83711	10841	1548324	350	35720	28538	4503	14600	0	0	0	0	0	69142	9782	739	31889
/nfs/share/instances/gbd/cnf/019312023ae44dd892cd3f62550aea6e-unif-k5-r21.117-v300-c6335-S391260049426063227.cnf.xz	019312023ae44dd892cd3f62550aea6e	695121699b810730ad5c10bc352b9111	uniform-random	unknown	random_2012	6335	300	143125	0	0	0	0	6335	0	0	0	0	0	1107	1228	216	179
/nfs/share/instances/gbd/cnf/01933666e24a4fcb6240ce46b6160380-unif-k4-r9.931-v800-c7945-S6410029877538796012.cnf.xz	01933666e24a4fcb6240ce46b6160380	0f1850c0dfe29917d85342bd97ed4ae4	uniform-random	unknown	random_2012	7945	800	154510	0	0	0	7945	0	0	0	0	0	0	2531	2464	511	544
/nfs/share/instances/gbd/cnf/0193bb2b5b7c07ad179001c34a885f6c-bench_3075.smt2.cnf.xz	0193bb2b5b7c07ad179001c34a885f6c	e73f2d76c9e5054ce3d77468a96166d7	agile	sat	agile_2016	82008	23489	1472101	452	25816	53528	2127	0	1	80	2	0	2	43738	51260	19012	8575
/nfs/share/instances/gbd/cnf/01943b1d6f8e65a44e99f97da3236241-5pipe_5_ooo.cnf.xz	01943b1d6f8e65a44e99f97da3236241	9f7768dc3c9ded993f8ce10a8106d284	hardware-verification	unsat	None	200959	9705	3489538	1	163466	30251	290	205	173	632	274	189	5478	192297	37581	54	128178
/nfs/share/instances/gbd/cnf/0194a15658e15953f779d436681f1199-unif-k3-r4.2-v10000-c42000-S971732863-03.cnf.xz	0194a15658e15953f779d436681f1199	7f6dd7a177e712dd1e989ada8cd568a2	uniform-random	unknown	random_2007	42000	10000	763010	0	0	42000	0	0	0	0	0	0	0	21026	20974	5238	5282
/nfs/share/instances/gbd/cnf/01950351dd73990085d75e125b1551de-43-134983.cnf.xz	01950351dd73990085d75e125b1551de	53abf185294fcafef98ae04bd3e57a45	station-repacking	unknown	None	842635	32196	13018423	3	841135	1	1	5	2	0	9	4	1475	841138	1500	1500	841135
